"Cycle_Index","Discharge Time (s)","Decrement 3.6-3.4V (s)","Max. Voltage Dischar. (V)","Min. Voltage Charg. (V)","Time at 4.15V (s)","Time constant current (s)","Charging time (s)","RUL"
"781","1118.38","300.85714285634","3.831","3.658","1695.1701428555","2420.31","7853.94","327"
"782","1117.19","300.85714285634","3.832","3.658","1695.2321428563","2420.38","7868.5","326"
"783","1117.25","300.85714285634","3.831","3.658","1690.0272857137","2384.31","7883.69","325"
"784","1112.88","299.82857142948","3.83","3.658","1690.0892857145","2384.38","7846.25","324"
"785","1108.5","300","3.828","3.659","1679.74057143","2384.31","7923.12","323"
"786","1103.56","298.12987012975","3.825","3.66","1664.375","2348.38","7919.06","322"
"787","1096.75","295.71428571455","3.824","3.663","1646.3129999991","2348.31","7897.25","321"
"788","1085.62","302.375","3.814","3.804","1316.375","2135","8666.31","320"
"789","192383.59","7410.0160000008","4.225","3.363","55529.988","67109.99","67109.99","319"
"790","1131.78","308.91428571381","3.822","3.672","2456.3200000003","3680.32","13586.21","318"
"791","1131.33","305.14285714366","3.829","3.67","1736.3509999998","2420.35","8686.72","317"
"792","1131.26","304.40000000037","3.831","3.668","1746.6377142854","2456.35","8374.33","316"
"793","1130.66","303.25714285672","3.831","3.668","1746.6288571451","2456.35","8209.95","315"
"794","1129.73","304.40000000037","3.832","3.667","1741.3698571455","2420.23","8158.43","314"
"795","1129.35","303.6363636367","3.831","3.667","1740.8209999986","2420.32","8109.05","313"
"796","1127.74","303.25714285672","3.831","3.667","1741.4938571434","2420.35","8075.87","312"
"797","1125.09","301.59999999963","3.83","3.665","1731.2091428563","2420.35","8063.84","311"
"798","1122.72","300.80000000075","3.83","3.665","1726.0662857145","2420.35","8036.96","310"
"799","1115.23","299.4857142847","3.827","3.665","1715.7485714294","2420.32","7993.44","309"
"800","1115.42","298.28571428545","3.828","3.668","1695.2081428561","2384.35","8008.93","308"
"801","1108.32","297.59999999963","3.826","3.666","1695.2081428561","2384.35","7920.8","307"
"802","1108.61","298.80000000075","3.825","3.667","1682.2189999986","2384.22","7964.22","306"
"803","1111.23","298.97142857127","3.826","3.667","1690.0652857125","2384.35","7941.12","305"
"804","1110.39","298.12987012975","3.826","3.666","1695.0761428587","2384.22","7991.39","304"
"805","1116.39","298.80000000075","3.829","3.665","1691.3440000005","2384.34","8033.56","303"
"806","1118.36","300.5142857153","3.829","3.664","1705.4548571445","2384.31","8034.62","302"
"807","1115.27","300.5142857153","3.83","3.664","1710.6287142858","2384.34","8073.41","301"
"808","1113.44","298.80000000075","3.829","3.663","1695.1071428563","2384.25","8099.73","300"
"809","1107.94","296.5714285709","3.828","3.664","1690.0582857132","2384.34","8041.98","299"
"810","1105.11","297.03896103799","3.827","3.664","1674.6447142847","2348.36","8049.25","298"
"811","1103.3","296.18181818165","3.828","3.666","1669.3618571442","2348.22","7984.52","297"
"812","1094.36","294.68571428582","3.823","3.665","1664.3440000005","2348.34","8020.31","296"
"813","1085.75","300","3.816","3.804","1323.3279999979","2128","8718.59","295"
"814","1104.44","296.88311688416","3.823","3.935","1340.3439999986","2132.34","8633.44","294"
"815","1103.53","295.45454545505","3.824","3.666","1669.4858571421","2348.34","8096.47","293"
"816","1102.31","295.71428571455","3.825","3.665","1669.5178571436","2348.38","8005.84","292"
"817","1100.94","295.71428571455","3.824","3.665","1664.3440000005","2348.34","7942.16","291"
"818","1099.94","294.54545454495","3.824","3.665","1659.1691428572","2348.31","7958.84","290"
"819","1097.66","295.19999999925","3.824","3.666","1659.201142855","2348.34","7938.62","289"
"820","1095.97","294.68571428582","3.822","3.666","1653.9012857154","2348.19","7929.03","288"
"821","1094.88","294.40000000037","3.823","3.666","1648.9464285709","2348.38","7957.47","287"
"822","1058.09","289.84615384601","3.777","3.666","1648.7904285733","6660.84","6660.84","286"
"823","1085.59","291.89489610307","3.819","3.669","1628.375","2312.38","7723.62","285"
"824","1082.09","289.55844155885","3.819","3.668","1628.3440000005","2312.34","7844.84","284"
"825","1079.09","289.55844155885","3.819","3.668","1619.2820000015","2312.28","7883.97","283"
"826","1078.84","288.93506493419","3.818","3.669","1607.7725714315","2276.34","7897.62","282"
"827","1086.09","290","3.82","3.669","1607.7725714296","2276.34","7909.97","281"
"828","1082.62","290.18181818165","3.819","3.667","1623.1701428555","2312.31","7918.19","280"
"829","1083.97","290.80519480631","3.82","3.667","1614.8119999971","2276.31","7920.22","279"
"830","1081.94","290","3.819","3.667","1628.2189999986","2312.22","7879.28","278"
"831","1082.28","290.80519480631","3.821","3.667","1619.3439999986","2312.34","7868.84","277"
"832","1080.5","290.18181818165","3.819","3.667","1619.3130000029","2312.31","7898","276"
"833","1083.53","290","3.821","3.667","1612.9144285694","2276.34","7941.44","275"
"834","1077.12","288.4675324671","3.82","3.667","1619.3120000008","2276.31","7880.16","274"
"835","1074.19","287.22077921964","3.819","3.667","1601.375","2276.38","7984.84","273"
"836","1068.53","287.22077921964","3.819","3.668","1592.3439999986","2276.34","7927.31","272"
"837","1063.31","290.80699999817","3.809","3.805","1246.2810000014","2044","8719.09","271"
"838","1079.44","290.18181818165","3.817","3.936","1268.3119999971","2060.31","8659.19","270"
"839","1078.88","289.71428571455","3.821","3.669","1607.741571432","2276.31","8046.56","269"
"840","1078.31","288","3.821","3.669","1607.6785714291","2276.25","7958.94","268"
"841","1078.94","288","3.821","3.668","1607.8035714291","2276.38","7990.94","267"
"842","1080.19","288.6233766228","3.822","3.668","1610.375","2276.38","7969.12","266"
"843","1081","290.33766233735","3.822","3.667","1613.008428568","2276.44","8006.44","265"
"844","1081.06","290.22857142985","3.822","3.667","1612.9464285709","2276.38","8011.06","264"
"845","1081.38","289.02857142873","3.823","3.667","1610.3119999971","2276.31","8005.38","263"
"846","1077.19","287.5324675329","3.823","3.667","1607.741571432","2276.31","8031.75","262"
"847","1070.81","287.09090909176","3.821","3.668","1597.4558571465","2276.31","8026.38","261"
"848","1065.75","285.50649350695","3.819","3.669","1581.9022857174","2240.19","7966.25","260"
"849","1062","284.2597402595","3.818","3.67","1566.4727142826","2240.19","7957.06","259"
"850","1062.12","283.16883116961","3.818","3.672","1556.375","2204.38","7923.88","258"
"851","1060.56","283.71428571455","3.817","3.672","1560.875","2204.38","7914.75","257"
"852","1058.31","282.28571428545","3.817","3.671","1556.375","2204.38","7883.19","256"
"853","1055.81","283.28571428545","3.816","3.671","1551.1071428563","2204.25","7858.62","255"
"854","1057.06","282.28571428545","3.817","3.672","1547.375","2204.38","7830.38","254"
"855","1055.88","283.01298701204","3.816","3.672","1551.1071428563","2204.25","7880.12","253"
"856","1057.81","283","3.817","3.689","1547.375","2204.38","7885.25","252"
"857","1051.94","280.90909090824","3.814","3.671","1556.375","2204.38","7819.81","251"
"858","1048.06","280.4285714291","3.813","3.672","1540.8214285709","2204.25","7845.75","250"
"859","1047.06","279","3.813","3.673","1530.6607142854","2204.38","7826.81","249"
"860","1041","278.90109890141","3.811","3.673","1525.3928571436","2168.25","7784.25","248"
"861","1036.62","281.40675000288","3.805","3.806","1169.3119999971","1946","8819","247"
"862","1052.06","282.14285714366","3.811","3.94","1196.375","1952.38","8610.5","246"
"863","1052.88","281.31818181835","3.815","3.673","1546.0892857145","2204.38","8090.75","245"
"864","1052.56","280.67532467469","3.816","3.673","1547.25","2204.25","8036.12","244"
"865","1050.94","280.67532467469","3.816","3.673","1542.875","2204.38","7903.25","243"
"866","1050.19","280.67532467469","3.816","3.673","1538.25","2204.25","7945.06","242"
"867","1051.25","279.85714285634","3.816","3.673","1535.6785714291","2204.25","7915.31","241"
"868","1049.69","279.85714285634","3.815","3.673","1535.8035714291","2204.38","7919.75","240"
"869","1045.56","279.14285714366","3.816","3.674","1530.6607142854","2168.38","7867.81","239"
"870","1040.19","278.71428571455","3.814","3.674","1524.875","2168.38","7821.69","238"
"871","1038.44","278","3.812","3.675","1506.8119999971","2168.31","7837.25","237"
"872","1033","275.4725274723","3.811","3.676","1502.375","2168.38","7853.25","236"
"873","1034.44","275.5714285709","3.812","3.677","1489.3928571436","2132.25","7873.25","235"
"874","1029.25","275.14285714366","3.81","3.676","1494.5977142826","2132.31","7858.31","234"
"875","1033.31","275.5","3.812","3.677","1484.375","2132.38","7849.75","233"
"876","1032.62","275.53846153803","3.81","3.676","1493.3119999971","2132.31","7843.12","232"
"877","1033.62","276.5714285709","3.812","3.676","1489.4548571408","2132.31","7894","231"
"878","1036.19","276.28571428545","3.813","3.676","1493.3119999971","2132.31","7899.25","230"
"879","1037.12","276","3.815","3.676","1497.875","2132.38","7913.5","229"
"880","1027.81","274.14285714366","3.811","3.675","1497.875","2132.38","7865.38","228"
"881","1024.69","273.46153846197","3.809","3.677","1475.1880000029","2132.19","7793.94","227"
"882","1022.06","272","3.809","3.678","1470.875","2096.38","7869.69","226"
"883","1016.44","270.5","3.806","3.679","1461.875","2096.38","7813.31","225"
"884","1015","269.93406593241","3.806","3.68","1452.875","2096.38","7827.81","224"
"891","1044.22","280.67532467469","3.805","3.681","1504.9554285705","2132.38","7527.2","217"
"892","1032","279.28571428545","3.809","3.678","1529.3849999998","2168.38","7843.97","216"
"893","1037.5","277.18681318685","3.81","3.677","1529.2249999996","2168.22","7934.85","215"
"894","1029.76","275.4285714291","3.808","3.678","1515.2091428563","2168.35","7905.89","214"
"895","1025.38","274","3.807","3.679","1489.4948571436","2132.35","7898.4","213"
"896","1021.18","273.28571428545","3.805","3.68","1479.7539999988","2132.25","7929.41","212"
"897","1020.09","271.5","3.805","3.68","1468.7944285702","2096.22","7866.78","211"
"898","1021.09","272.28571428545","3.806","3.68","1470.8830000013","2096.38","7876.51","210"
"899","1016.7","271.71428571269","3.805","3.679","1466.352","2096.35","7803.74","209"
"900","1019.74","270.72527472489","3.807","3.681","1458.6447142847","2096.36","7865.86","208"
"901","1021.12","271.28571428545","3.808","3.679","1470.7579999994","2096.26","7870.43","207"
"902","1019.39","270.72527472489","3.807","3.679","1470.8200000003","2096.32","7837.63","206"
"903","1019.78","271.5714285709","3.807","3.68","1466.352","2096.35","7854.72","205"
"904","1017.95","270.5714285709","3.807","3.68","1466.3509999998","2096.35","7853.31","204"
"905","1018.2","271.28571428545","3.807","3.679","1463.6865714285","2096.26","7849.82","203"
"906","1016.8","269.5714285709","3.808","3.679","1466.3909999989","2096.39","7906.19","202"
"907","1013.38","269.85714285634","3.806","3.68","1459.6870000008","2098.69","7876.22","201"
"908","1008.81","267.4285714291","3.805","3.68","1448.3120000008","2096.31","7854.91","200"
"909","988.12","261.6015000008","3.792","3.808","1085.4060000014","1840.99","8832.55","199"
"910","190929.92","167416.672","4.213","3.368","53669.980999999","65318.69","65318.69","198"
"911","1006.98","268.91428571381","3.796","3.66","2249.3519999999","3464.35","13979.78","197"
"912","1006.53","267.4285714291","3.803","3.692","1430.3849999998","2060.38","8577.5","196"
"913","1008.48","267.46153846197","3.804","3.692","1448.3200000003","2060.32","8321.86","195"
"914","1007.23","266.14285714366","3.805","3.692","1452.3829999994","2060.38","8099.71","194"
"915","1006.21","266.90109890141","3.805","3.691","1448.2269999981","2060.23","8021.6","193"
"916","1006.34","266.78571428545","3.804","3.69","1448.2530000005","2060.25","8010.82","192"
"917","1004.12","265.61538461596","3.805","3.69","1443.7540000006","2060.25","7889.95","191"
"918","1002.78","265.71428571455","3.805","3.69","1439.25","2060.25","7945.79","190"
"919","1000.83","265.03846153803","3.804","3.689","1434.7579999994","2060.26","7861.92","189"
"920","997.8","264.46153846197","3.803","3.69","1432.8294285703","2060.26","7856.16","188"
"921","995.88","263.88461538404","3.802","3.69","1425.7890000008","2060.29","7878.75","187"
"922","994.47","261.4285714291","3.801","3.69","1421.3829999994","2024.38","7855.87","186"
"923","995.43","263.14285714366","3.801","3.69","1416.852","2024.35","7862.59","185"
"924","995.69","263.60439560562","3.802","3.689","1420.3520000018","2024.35","7903.2","184"
"925","995.67","263.14285714366","3.803","3.69","1416.8279999997","2024.33","7883.45","183"
"926","995.97","263.14285714366","3.803","3.688","1417.5178571436","2024.38","7864.06","182"
"927","994.14","261.89010989107","3.802","3.689","1416.8589999974","2024.36","7879.45","181"
"928","990.72","261.09890109859","3.801","3.688","1412.3599999994","2024.36","7855.3","180"
"929","984.61","259.28571428545","3.799","3.689","1403.2970000002","2024.3","7800.3","179"
"930","978.47","258","3.798","3.69","1385.3440000005","1988.34","7820.34","178"
"931","973.92","256.59999999963","3.797","3.692","1371.7660000026","1988.27","7804.89","177"
"932","970.05","255","3.795","3.692","1358.3279999997","1952.33","7760.61","176"
"933","959.74","251.4285714291","3.79","3.693","1349.3900000006","1952.39","7707.23","175"
"934","953.34","243.60149999894","3.783","3.812","959.36000000127","1687.01","8805","174"
"935","972.31","256","3.793","3.952","985.4548571445","1700.31","8639.22","173"
"936","971.41","255.19999999925","3.795","3.694","1358.3439999986","1952.34","7991.88","172"
"937","965.62","253.8214285709","3.793","3.693","1358.3440000005","1952.34","7823.94","171"
"938","968.12","253.82400000095","3.793","3.694","1349.375","1952.38","7787.69","170"
"939","969.62","253.80000000075","3.793","3.693","1353.75","1952.25","7812.88","169"
"940","971.72","254.5","3.793","3.693","1356.3430000003","1952.34","7823.16","168"
"941","974.66","256.11428571492","3.795","3.691","1362.8120000008","1988.31","7866.94","167"
"942","972.06","255.75","3.795","3.69","1362.8120000008","1988.31","7894.31","166"
"943","973.72","256.5","3.798","3.692","1358.375","1952.38","7932.44","165"
"944","972.28","255.64285714365","3.798","3.691","1358.3120000008","1952.31","7924.62","164"
"945","970.16","255","3.798","3.691","1358.4059999995","1952.41","7939.75","163"
"946","967.78","253.71428571455","3.798","3.692","1353.8440000005","1952.34","7919.62","162"
"947","966.41","254.30000000075","3.797","3.693","1349.375","1952.38","7918.09","161"
"948","965.75","253.59999999963","3.796","3.692","1344.875","1952.38","7849.88","160"
"949","965.97","252.09999999963","3.797","3.693","1344.8790000006","1952.38","7863.38","159"
"950","964.72","252.75","3.796","3.692","1344.75","1952.25","7832.78","158"
"951","964.41","252.75","3.796","3.692","1344.8430000003","1952.34","7871.81","157"
"952","962.72","252.68571428582","3.796","3.692","1344.8440000005","1952.34","7873.38","156"
"953","961.47","251.77142857015","3.795","3.692","1340.25","1952.25","7862","155"
"954","960.53","251.77142857015","3.795","3.692","1335.9069999996","1916.41","7874","154"
"955","952.38","249.30000000075","3.793","3.694","1331.3439999986","1916.34","7909.47","153"
"956","944.91","245.80000000075","3.79","3.695","1308.8439999986","1916.34","7815.41","152"
"957","935.19","242.5142857153","3.786","3.697","1290.8440000005","1880.34","7789.34","151"
"958","924","231.11229999922","3.775","3.814","889.375","1610","8755.16","150"
"959","946.19","247.5","3.787","3.956","908.25","1628.25","8615.72","149"
"960","942.38","245.35714285634","3.788","3.697","1290.875","1880.38","7882.06","148"
"961","938.31","243.80000000075","3.786","3.697","1286.375","1880.38","7801.06","147"
